synthetic_id,source_human_id,conditioning_arm,age,sex,country,city,chatgpt_usage,travel_freq,RecordedDate,ResponseId,tau_PU,tau_PU_level,tau_PU_verbal,tau_PEOU,tau_PEOU_level,tau_PEOU_verbal,tau_BI,tau_BI_level,tau_BI_verbal,tau_ATT,tau_ATT_level,tau_ATT_verbal,tau_AI_CAP,tau_AI_CAP_level,tau_AI_CAP_verbal
SYN_0123,H_0123,demo_plus_traits,18-21,Male,United States,"Laie, HI",regularly used,occasional traveler,2023-05-19 20:17:29,R_3Pn4ntkjWqcQI1j,0.1042180332280913,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-0.9055602812492346,LOW,You find new technology interfaces difficult and frustrating.,-1.7338752874265475,LOW,You rarely choose to adopt new digital tools in daily life.,0.5531192960069719,HIGH,You feel enthusiastic and positive about AI-assisted activities.,-0.5577025843996025,LOW,You doubt that current AI handles complex real-world tasks well.
SYN_0124,H_0124,demo_plus_traits,18-21,Female,United States,New Mexico,regularly used,rarely travels,2023-05-20 19:55:30,R_ut9gYIslAuornrP,-0.4151378298875274,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-0.5304414402709213,LOW,You find new technology interfaces difficult and frustrating.,0.1062845240734642,MODERATE,You sometimes try new technology when it seems relevant.,0.2665779112140096,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.0891364407792392,MODERATE,You think current AI has reasonable but limited capability.
SYN_0125,H_0125,demo_plus_traits,22-26,Female,Philippines,Camarines Norte,never used,occasional traveler,2023-05-19 17:56:46,R_RztPSvaujOsrxeN,-0.2379836960971422,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-0.6472466464602326,LOW,You find new technology interfaces difficult and frustrating.,0.7710612671298641,HIGH,You actively seek out and adopt useful new technology tools.,2.145259897804217,HIGH,You feel enthusiastic and positive about AI-assisted activities.,0.7449521250092288,HIGH,You believe current AI is capable of complex information tasks.
SYN_0126,H_0126,demo_plus_traits,27-31,Male,Utah,Orem,never used,rarely travels,2023-05-11 22:57:41,R_5pPXbpUcys0NMSR,0.3501539827513995,MODERATE,You think AI tools can be somewhat useful for certain tasks.,0.4992852306405026,MODERATE,You find most apps usable but sometimes need time to learn.,-0.4934999120886246,MODERATE,You sometimes try new technology when it seems relevant.,0.6819370012530954,HIGH,You feel enthusiastic and positive about AI-assisted activities.,0.9428173323415528,HIGH,You believe current AI is capable of complex information tasks.
SYN_0127,H_0127,demo_plus_traits,22-26,Male,Philippines,Pasig City,occasionally used,occasional traveler,2023-05-12 12:09:41,R_2OYZK2cpwqKF6xI,1.6606482875190414,HIGH,You strongly believe AI tools improve efficiency and outcomes.,1.0585685471867183,HIGH,You pick up new technology quickly and find it intuitive.,2.19235476139294,HIGH,You actively seek out and adopt useful new technology tools.,1.104772500060581,HIGH,You feel enthusiastic and positive about AI-assisted activities.,-0.1034424038174876,MODERATE,You think current AI has reasonable but limited capability.
SYN_0128,H_0128,demo_plus_traits,22-26,Female,French Polynesia,Tahiti,occasionally used,frequent traveler,2023-05-10 17:35:43,R_cILeQSVCPkioanD,2.1240197755694177,HIGH,You strongly believe AI tools improve efficiency and outcomes.,0.7757864748671913,HIGH,You pick up new technology quickly and find it intuitive.,1.910121528388651,HIGH,You actively seek out and adopt useful new technology tools.,0.6511257991616946,HIGH,You feel enthusiastic and positive about AI-assisted activities.,0.3602765672981551,MODERATE,You think current AI has reasonable but limited capability.
SYN_0129,H_0129,demo_plus_traits,22-26,Female,Vietnam,Saigon,occasionally used,frequent traveler,2023-05-12 19:59:51,R_2OIQxCKwqvt3Lwl,1.2073445350223533,HIGH,You strongly believe AI tools improve efficiency and outcomes.,-0.0082010315235946,MODERATE,You find most apps usable but sometimes need time to learn.,0.6602822615217365,HIGH,You actively seek out and adopt useful new technology tools.,0.2497248123146994,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-1.2425163699620694,LOW,You doubt that current AI handles complex real-world tasks well.
SYN_0130,H_0130,demo_plus_traits,22-26,Female,Tonga,Tongatapu,never used,occasional traveler,2023-05-13 03:07:20,R_1dv1Cr0npfaNoc4,0.2968278370019601,MODERATE,You think AI tools can be somewhat useful for certain tasks.,0.393347074989277,MODERATE,You find most apps usable but sometimes need time to learn.,-1.1908690787399554,LOW,You rarely choose to adopt new digital tools in daily life.,-0.1716409143679352,MODERATE,You have a neutral-to-positive attitude toward AI activities.,2.0392382622679905,HIGH,You believe current AI is capable of complex information tasks.
SYN_0131,H_0131,demo_plus_traits,22-26,Male,Philippines,Puerto Prinsesa Palawan,occasionally used,rarely travels,2023-05-22 21:30:31,R_3nqklIrHVxpveC3,-0.8257300452209595,LOW,You are skeptical that AI tools genuinely improve task performance.,-1.4140796641350557,LOW,You find new technology interfaces difficult and frustrating.,-2.3632119574332737,LOW,You rarely choose to adopt new digital tools in daily life.,-0.1283180887859162,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-2.3080321775093045,LOW,You doubt that current AI handles complex real-world tasks well.
SYN_0132,H_0132,demo_plus_traits,22-26,Female,Hong Kong,Hong Kong,occasionally used,rarely travels,2023-05-12 18:57:50,R_VX7TI1MSQ2CsL6h,-0.162470606130941,MODERATE,You think AI tools can be somewhat useful for certain tasks.,0.0170836833337697,MODERATE,You find most apps usable but sometimes need time to learn.,0.0553800510614414,MODERATE,You sometimes try new technology when it seems relevant.,-0.0853750772520922,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-0.0212726997592822,MODERATE,You think current AI has reasonable but limited capability.
SYN_0133,H_0133,demo_plus_traits,22-26,Female,French Polynesia,"Punaauia, Taravao, and Papeete",never used,frequent traveler,2023-05-23 03:51:21,R_2y12B0tVhClD7y5,0.7819309595180317,HIGH,You strongly believe AI tools improve efficiency and outcomes.,0.371356210746761,MODERATE,You find most apps usable but sometimes need time to learn.,0.4269722189632831,MODERATE,You sometimes try new technology when it seems relevant.,-0.1449713396727003,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.7142866330218088,HIGH,You believe current AI is capable of complex information tasks.
SYN_0134,H_0134,demo_plus_traits,18-21,Male,United States,Utah,never used,occasional traveler,2023-05-23 12:22:15,R_1JQJj105OPS8jXf,1.418859847806964,HIGH,You strongly believe AI tools improve efficiency and outcomes.,-1.6456125194146298,LOW,You find new technology interfaces difficult and frustrating.,-0.7998971734355621,LOW,You rarely choose to adopt new digital tools in daily life.,0.2354388050938423,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.1555574569209893,MODERATE,You think current AI has reasonable but limited capability.
SYN_0135,H_0135,demo_plus_traits,22-26,Female,Mongolia,ulaanbatar,regularly used,rarely travels,2023-05-11 02:55:19,R_27fhqLpSheRsDyN,-0.7940843887491759,LOW,You are skeptical that AI tools genuinely improve task performance.,-0.4416617476294497,MODERATE,You find most apps usable but sometimes need time to learn.,-1.2682580286037684,LOW,You rarely choose to adopt new digital tools in daily life.,-2.3388354061405936,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,0.6705906564711643,HIGH,You believe current AI is capable of complex information tasks.
SYN_0136,H_0136,demo_plus_traits,43-49,Female,Japan,Tokyo,occasionally used,frequent traveler,2023-05-11 03:18:17,R_2ROZjmkxHwX5yAY,-0.028105358680025,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-0.4942046139883523,MODERATE,You find most apps usable but sometimes need time to learn.,0.1885042736823652,MODERATE,You sometimes try new technology when it seems relevant.,1.4772274945126314,HIGH,You feel enthusiastic and positive about AI-assisted activities.,1.8147390457170332,HIGH,You believe current AI is capable of complex information tasks.
SYN_0137,H_0137,demo_plus_traits,22-26,Female,United States,Arizona,never used,occasional traveler,2023-05-10 12:24:36,R_3iEiGMcVcxMhw3p,-0.8608631042912348,LOW,You are skeptical that AI tools genuinely improve task performance.,0.1127033715867858,MODERATE,You find most apps usable but sometimes need time to learn.,-0.4731504926091745,MODERATE,You sometimes try new technology when it seems relevant.,-1.4819752985472812,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,0.3536959170925638,MODERATE,You think current AI has reasonable but limited capability.
SYN_0138,H_0138,demo_plus_traits,22-26,Female,Philippines,"Jaen, Nueva Ecija",regularly used,frequent traveler,2023-05-22 03:36:12,R_2zpY8MtMOX3GGrP,-0.991758549610187,LOW,You are skeptical that AI tools genuinely improve task performance.,-0.0671051653445802,MODERATE,You find most apps usable but sometimes need time to learn.,-0.7806975683617138,LOW,You rarely choose to adopt new digital tools in daily life.,-0.349866243562436,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-0.3084590435267471,MODERATE,You think current AI has reasonable but limited capability.
SYN_0139,H_0139,demo_plus_traits,50-58,Female,United States,CA,never used,rarely travels,2023-05-12 23:58:38,R_296oeIf4Ukmjpy9,-0.0216163681960775,MODERATE,You think AI tools can be somewhat useful for certain tasks.,1.0126820777635397,HIGH,You pick up new technology quickly and find it intuitive.,0.3184624321587955,MODERATE,You sometimes try new technology when it seems relevant.,0.764385706864401,HIGH,You feel enthusiastic and positive about AI-assisted activities.,-0.8761375712180899,LOW,You doubt that current AI handles complex real-world tasks well.
SYN_0140,H_0140,demo_plus_traits,32-36,Male,United States,Hawaii,never used,rarely travels,2023-05-29 15:39:43,R_2SpCUJDoTwdqHpc,-0.2477541360414346,MODERATE,You think AI tools can be somewhat useful for certain tasks.,1.24937511341201,HIGH,You pick up new technology quickly and find it intuitive.,0.3191319130663193,MODERATE,You sometimes try new technology when it seems relevant.,0.1444740534538746,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-0.2712862005768282,MODERATE,You think current AI has reasonable but limited capability.
SYN_0141,H_0141,demo_plus_traits,18-21,Female,United States,Utah,regularly used,occasional traveler,2023-05-29 21:45:09,R_3n108tl7zQ89rTH,1.3192577935456018,HIGH,You strongly believe AI tools improve efficiency and outcomes.,0.539629299031339,HIGH,You pick up new technology quickly and find it intuitive.,1.0523895296892718,HIGH,You actively seek out and adopt useful new technology tools.,-0.4871181041763748,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-0.7178430217804646,LOW,You doubt that current AI handles complex real-world tasks well.
SYN_0142,H_0142,demo_plus_traits,18-21,Female,Tonga,Pangai,never used,rarely travels,2023-05-23 02:10:49,R_32UZVbYpm9X0PpA,0.6436369502412284,HIGH,You strongly believe AI tools improve efficiency and outcomes.,-1.9796348524864544,LOW,You find new technology interfaces difficult and frustrating.,-1.671120278538258,LOW,You rarely choose to adopt new digital tools in daily life.,0.0348738938696449,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.6953110304446333,HIGH,You believe current AI is capable of complex information tasks.
SYN_0143,H_0143,demo_plus_traits,22-26,Male,Indonesia,East Java,regularly used,rarely travels,2023-05-24 19:55:14,R_2Y317YY2IW2hUQF,-0.3890456876832386,MODERATE,You think AI tools can be somewhat useful for certain tasks.,0.3318997885692616,MODERATE,You find most apps usable but sometimes need time to learn.,-0.2331827997290492,MODERATE,You sometimes try new technology when it seems relevant.,-0.2482034332967639,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-0.1613286537896654,MODERATE,You think current AI has reasonable but limited capability.
SYN_0144,H_0144,demo_plus_traits,18-21,Female,United States,Utah,never used,occasional traveler,2023-05-30 10:21:56,R_1Cwg0HaIZdwNtxc,-0.6729474376897263,LOW,You are skeptical that AI tools genuinely improve task performance.,-0.9210610229517784,LOW,You find new technology interfaces difficult and frustrating.,-0.7967119264631228,LOW,You rarely choose to adopt new digital tools in daily life.,-0.8991813156843834,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-0.7622065028424724,LOW,You doubt that current AI handles complex real-world tasks well.
SYN_0145,H_0145,demo_plus_traits,18-21,Female,United States,"Lewiston, Idaho",never used,occasional traveler,2023-05-22 22:57:48,R_eEdREIXoWtXCnjH,-0.6774855089401122,LOW,You are skeptical that AI tools genuinely improve task performance.,1.0392927588301086,HIGH,You pick up new technology quickly and find it intuitive.,-1.1412800978763926,LOW,You rarely choose to adopt new digital tools in daily life.,-0.7287064543420744,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,0.7537975366453477,HIGH,You believe current AI is capable of complex information tasks.
SYN_0146,H_0146,demo_plus_traits,22-26,Male,United States,Hawaii,regularly used,occasional traveler,2023-05-22 17:47:30,R_268Bo0Q4kSJtwpH,0.4653176954711249,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-0.2073430844990633,MODERATE,You find most apps usable but sometimes need time to learn.,0.4684458765316268,MODERATE,You sometimes try new technology when it seems relevant.,-0.2640727199021051,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.1746344068456182,MODERATE,You think current AI has reasonable but limited capability.
SYN_0147,H_0147,demo_plus_traits,59-64,Male,Canada,Calgary,regularly used,rarely travels,2023-05-08 08:32:07,R_WdINS2eXwAWkPId,0.8084377187014631,HIGH,You strongly believe AI tools improve efficiency and outcomes.,-0.6817673685428307,LOW,You find new technology interfaces difficult and frustrating.,-1.1975952541937616,LOW,You rarely choose to adopt new digital tools in daily life.,-0.1024670815052471,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.4376341164358603,MODERATE,You think current AI has reasonable but limited capability.
SYN_0148,H_0148,demo_plus_traits,22-26,Male,Philippines,Manila,occasionally used,frequent traveler,2023-05-25 03:57:31,R_3j2lnBvfhYM6ZPv,-1.4093291147655398,LOW,You are skeptical that AI tools genuinely improve task performance.,-0.75592989239949,LOW,You find new technology interfaces difficult and frustrating.,-0.1621912516343295,MODERATE,You sometimes try new technology when it seems relevant.,0.6862289329359451,HIGH,You feel enthusiastic and positive about AI-assisted activities.,-0.0574324201063516,MODERATE,You think current AI has reasonable but limited capability.
SYN_0149,H_0149,demo_plus_traits,32-36,Female,United States,Utah,never used,occasional traveler,2023-05-17 22:20:32,R_3m1v6uSbOXcBw6E,1.454292143134263,HIGH,You strongly believe AI tools improve efficiency and outcomes.,1.7790755481951452,HIGH,You pick up new technology quickly and find it intuitive.,0.5295115243054261,HIGH,You actively seek out and adopt useful new technology tools.,1.2600497968998372,HIGH,You feel enthusiastic and positive about AI-assisted activities.,1.862224709326583,HIGH,You believe current AI is capable of complex information tasks.
SYN_0150,H_0150,demo_plus_traits,22-26,Female,Argentina,San Martín de los Andes,occasionally used,occasional traveler,2023-05-23 21:09:18,R_3Ray7KYT1xEpqtP,0.9921371552293148,HIGH,You strongly believe AI tools improve efficiency and outcomes.,0.9310058000659056,HIGH,You pick up new technology quickly and find it intuitive.,0.945758485434736,HIGH,You actively seek out and adopt useful new technology tools.,-0.3424078800613969,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.1058754216710283,MODERATE,You think current AI has reasonable but limited capability.
SYN_0151,H_0151,demo_plus_traits,22-26,Female,French Polynesia,"Tahiti, Paea",never used,occasional traveler,2023-05-17 18:10:54,R_3qW3gSCgp3Bll19,0.1340577026311449,MODERATE,You think AI tools can be somewhat useful for certain tasks.,1.6520511176702075,HIGH,You pick up new technology quickly and find it intuitive.,0.5629112186348837,HIGH,You actively seek out and adopt useful new technology tools.,-0.1023502091480016,MODERATE,You have a neutral-to-positive attitude toward AI activities.,1.4569275949064284,HIGH,You believe current AI is capable of complex information tasks.
SYN_0152,H_0152,demo_plus_traits,27-31,Female,United States,Hawaii,never used,occasional traveler,2023-05-23 04:22:52,R_9vprzRAiYnBeOA1,-1.6099850669622255,LOW,You are skeptical that AI tools genuinely improve task performance.,-2.1124469941111275,LOW,You find new technology interfaces difficult and frustrating.,-2.222377668149312,LOW,You rarely choose to adopt new digital tools in daily life.,-1.7051053150072724,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-2.0721395210049143,LOW,You doubt that current AI handles complex real-world tasks well.
SYN_0153,H_0153,demo_plus_traits,22-26,Female,Philippines,manila,occasionally used,occasional traveler,2023-05-19 16:47:36,R_3yoquRYGLe51fkB,0.4197395294507091,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-1.502103749605358,LOW,You find new technology interfaces difficult and frustrating.,0.5594632258695403,HIGH,You actively seek out and adopt useful new technology tools.,1.5508441764661605,HIGH,You feel enthusiastic and positive about AI-assisted activities.,0.9040869772660146,HIGH,You believe current AI is capable of complex information tasks.
SYN_0154,H_0154,demo_plus_traits,43-49,Female,Philippines,Naga Cith,never used,occasional traveler,2023-05-09 23:07:17,R_2ahLacxIsXsjli9,0.8544746957150418,HIGH,You strongly believe AI tools improve efficiency and outcomes.,-0.9555297598195448,LOW,You find new technology interfaces difficult and frustrating.,0.019888729652561,MODERATE,You sometimes try new technology when it seems relevant.,1.6924222918175789,HIGH,You feel enthusiastic and positive about AI-assisted activities.,0.7753807188792896,HIGH,You believe current AI is capable of complex information tasks.
SYN_0155,H_0155,demo_plus_traits,18-21,Female,United States,California,occasionally used,occasional traveler,2023-05-20 18:27:33,R_2dBhmpNgUaWhO1b,-1.1864271300399347,LOW,You are skeptical that AI tools genuinely improve task performance.,-0.7110709758410915,LOW,You find new technology interfaces difficult and frustrating.,-0.6931434530823131,LOW,You rarely choose to adopt new digital tools in daily life.,-0.092054646707733,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.2304147238596078,MODERATE,You think current AI has reasonable but limited capability.
SYN_0156,H_0156,demo_plus_traits,27-31,Male,Philippines,DAGUPAN,regularly used,occasional traveler,2023-05-22 14:16:55,R_21h3uW2YgmaSZGl,1.2931511059251355,HIGH,You strongly believe AI tools improve efficiency and outcomes.,1.2594551478223204,HIGH,You pick up new technology quickly and find it intuitive.,0.5617517275000072,HIGH,You actively seek out and adopt useful new technology tools.,1.2965272323713233,HIGH,You feel enthusiastic and positive about AI-assisted activities.,1.3824406939464489,HIGH,You believe current AI is capable of complex information tasks.
SYN_0157,H_0157,demo_plus_traits,18-21,Female,United States,Colorado,occasionally used,rarely travels,2023-05-24 08:43:39,R_2v81rln5Cwt1zuU,-0.5514178903424246,LOW,You are skeptical that AI tools genuinely improve task performance.,-0.1755695694935423,MODERATE,You find most apps usable but sometimes need time to learn.,-0.6892266767027238,LOW,You rarely choose to adopt new digital tools in daily life.,-0.015715796284966,MODERATE,You have a neutral-to-positive attitude toward AI activities.,1.0062320855171245,HIGH,You believe current AI is capable of complex information tasks.
SYN_0158,H_0158,demo_plus_traits,27-31,Female,Malaysia,Sarawak,never used,occasional traveler,2023-05-21 01:38:10,R_3OoyXQL6bKePMM7,-0.8076042434333345,LOW,You are skeptical that AI tools genuinely improve task performance.,-1.0927504272687492,LOW,You find new technology interfaces difficult and frustrating.,0.3281786446229723,MODERATE,You sometimes try new technology when it seems relevant.,-1.3875146280061328,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-1.0587644616880882,LOW,You doubt that current AI handles complex real-world tasks well.
SYN_0159,H_0159,demo_plus_traits,27-31,Female,United States,Utah,regularly used,occasional traveler,2023-05-12 13:38:59,R_1cYsvnrjC8QSQuZ,0.4197180607471005,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-0.7090993803806424,LOW,You find new technology interfaces difficult and frustrating.,0.055292748416368,MODERATE,You sometimes try new technology when it seems relevant.,-0.9926469377360012,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-0.4345820722531778,MODERATE,You think current AI has reasonable but limited capability.
SYN_0160,H_0160,demo_plus_traits,50-58,Male,United States,ARIZONA,regularly used,frequent traveler,2023-05-12 17:29:19,R_1gc2TzakOWsFIlF,-0.8879538141575024,LOW,You are skeptical that AI tools genuinely improve task performance.,-1.1828980444924884,LOW,You find new technology interfaces difficult and frustrating.,-0.6580907317269714,LOW,You rarely choose to adopt new digital tools in daily life.,-0.6811751061047318,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-0.4292570466869648,MODERATE,You think current AI has reasonable but limited capability.
SYN_0161,H_0161,demo_plus_traits,22-26,Female,Philippines,Tuguegarao,never used,occasional traveler,2023-05-25 03:12:21,R_qw4PT0mrsPitMuB,-0.488146287891306,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-0.726149905674402,LOW,You find new technology interfaces difficult and frustrating.,-0.7794137072035374,LOW,You rarely choose to adopt new digital tools in daily life.,-1.1455639821186503,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-0.2101458685128391,MODERATE,You think current AI has reasonable but limited capability.
SYN_0162,H_0162,demo_plus_traits,18-21,Female,French Polynesia,Papeete,regularly used,rarely travels,2023-05-21 15:56:58,R_8G7n20UX2xLygTL,-0.4661027500460605,MODERATE,You think AI tools can be somewhat useful for certain tasks.,0.7865602066868705,HIGH,You pick up new technology quickly and find it intuitive.,0.8337751971804611,HIGH,You actively seek out and adopt useful new technology tools.,-0.0245751907806772,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.0985378595205579,MODERATE,You think current AI has reasonable but limited capability.
SYN_0163,H_0163,demo_plus_traits,18-21,Male,United States,Utah,occasionally used,rarely travels,2023-05-10 11:44:24,R_1gpdyP8MGqNPwFK,-0.0373774056877091,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-0.8607132894167483,LOW,You find new technology interfaces difficult and frustrating.,-0.1045761033223979,MODERATE,You sometimes try new technology when it seems relevant.,0.8736368917741967,HIGH,You feel enthusiastic and positive about AI-assisted activities.,0.803155666179821,HIGH,You believe current AI is capable of complex information tasks.
SYN_0164,H_0164,demo_plus_traits,27-31,Female,Fiji,Suva,never used,rarely travels,2023-05-09 02:36:30,R_OCkkZnQhwkEWkmJ,1.1071071356112347,HIGH,You strongly believe AI tools improve efficiency and outcomes.,0.3222641131016717,MODERATE,You find most apps usable but sometimes need time to learn.,0.9802112173611732,HIGH,You actively seek out and adopt useful new technology tools.,1.9578875034903935,HIGH,You feel enthusiastic and positive about AI-assisted activities.,0.9213077715943944,HIGH,You believe current AI is capable of complex information tasks.
SYN_0165,H_0165,demo_plus_traits,22-26,Female,United States,American Samoa,never used,occasional traveler,2023-05-22 17:37:21,R_3oXasBmp1rt28cj,0.5838340393634173,HIGH,You strongly believe AI tools improve efficiency and outcomes.,-1.4743682536678973,LOW,You find new technology interfaces difficult and frustrating.,1.5987025241011674,HIGH,You actively seek out and adopt useful new technology tools.,0.9359344654298872,HIGH,You feel enthusiastic and positive about AI-assisted activities.,-0.0806193566296166,MODERATE,You think current AI has reasonable but limited capability.
SYN_0166,H_0166,demo_plus_traits,22-26,Male,United States,Hawaii,regularly used,rarely travels,2023-05-22 22:01:13,R_cSAfgHk7RXDP09r,-0.8655463160399851,LOW,You are skeptical that AI tools genuinely improve task performance.,-0.8057083343151333,LOW,You find new technology interfaces difficult and frustrating.,-0.5683345699098924,LOW,You rarely choose to adopt new digital tools in daily life.,-1.0597695232801527,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-2.2210140787843384,LOW,You doubt that current AI handles complex real-world tasks well.
SYN_0167,H_0167,demo_plus_traits,32-36,Female,United States,Oregon,never used,occasional traveler,2023-05-23 12:14:00,R_1IgFYf9H553fWin,1.5534310492853862,HIGH,You strongly believe AI tools improve efficiency and outcomes.,1.5533210510005564,HIGH,You pick up new technology quickly and find it intuitive.,0.2985100626094237,MODERATE,You sometimes try new technology when it seems relevant.,0.4718675759846738,MODERATE,You have a neutral-to-positive attitude toward AI activities.,1.1234495164319178,HIGH,You believe current AI is capable of complex information tasks.
SYN_0168,H_0168,demo_plus_traits,50-58,Male,United States,Utah,occasionally used,rarely travels,2023-05-11 18:03:07,R_3rNuEtXbqS1EgkQ,-0.7046774386853463,LOW,You are skeptical that AI tools genuinely improve task performance.,0.6114063400172955,HIGH,You pick up new technology quickly and find it intuitive.,0.4619354624125588,MODERATE,You sometimes try new technology when it seems relevant.,0.0736977850802502,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-1.4138800763469086,LOW,You doubt that current AI handles complex real-world tasks well.
SYN_0169,H_0169,demo_plus_traits,22-26,Male,United States,Provo Utah,never used,rarely travels,2023-05-08 08:48:19,R_1DMBjHVPWBL6YDg,-0.1366187132991116,MODERATE,You think AI tools can be somewhat useful for certain tasks.,0.8436353308406813,HIGH,You pick up new technology quickly and find it intuitive.,0.0312799712792773,MODERATE,You sometimes try new technology when it seems relevant.,0.1352127001037289,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-0.733639134531976,LOW,You doubt that current AI handles complex real-world tasks well.
SYN_0170,H_0170,demo_plus_traits,27-31,Male,New Zealand,Hastings,never used,frequent traveler,2023-05-13 01:37:35,R_2e29mhOpfOUU2F1,-0.0910049153983518,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-2.2131974449036487,LOW,You find new technology interfaces difficult and frustrating.,0.4293584933237101,MODERATE,You sometimes try new technology when it seems relevant.,-0.19968834868265,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.1227723978059311,MODERATE,You think current AI has reasonable but limited capability.
SYN_0171,H_0171,demo_plus_traits,22-26,Female,Philippines,Bacolod City,never used,frequent traveler,2023-05-12 13:15:18,R_3L5ptBKktFaRKR9,-0.2100645831486085,MODERATE,You think AI tools can be somewhat useful for certain tasks.,1.1047326508106523,HIGH,You pick up new technology quickly and find it intuitive.,-0.2939728657772916,MODERATE,You sometimes try new technology when it seems relevant.,1.1378100344451223,HIGH,You feel enthusiastic and positive about AI-assisted activities.,0.6743997975850375,HIGH,You believe current AI is capable of complex information tasks.
SYN_0172,H_0172,demo_plus_traits,27-31,Male,South Korea,Suwon,occasionally used,occasional traveler,2023-05-24 02:33:48,R_3qa0bwZze07owBu,0.7464468669504323,HIGH,You strongly believe AI tools improve efficiency and outcomes.,-0.0024735212753721,MODERATE,You find most apps usable but sometimes need time to learn.,-0.1591122102594404,MODERATE,You sometimes try new technology when it seems relevant.,0.5514976627418317,HIGH,You feel enthusiastic and positive about AI-assisted activities.,0.9838190904712436,HIGH,You believe current AI is capable of complex information tasks.
SYN_0173,H_0173,demo_plus_traits,22-26,Female,Mongolia,Ulaanbaatar,occasionally used,frequent traveler,2023-05-22 15:07:26,R_3lYVndjwIk53OBw,-1.3066999306043372,LOW,You are skeptical that AI tools genuinely improve task performance.,-0.7594915676362173,LOW,You find new technology interfaces difficult and frustrating.,0.2327266166977282,MODERATE,You sometimes try new technology when it seems relevant.,-0.2272714285248101,MODERATE,You have a neutral-to-positive attitude toward AI activities.,1.6553092525778734,HIGH,You believe current AI is capable of complex information tasks.
SYN_0174,H_0174,demo_plus_traits,18-21,Male,United States,Oklahoma,occasionally used,rarely travels,2023-05-13 03:33:33,R_6S94Dwz9TgGILKx,-0.1080842384632524,MODERATE,You think AI tools can be somewhat useful for certain tasks.,0.0662644933106642,MODERATE,You find most apps usable but sometimes need time to learn.,-0.2787990285746863,MODERATE,You sometimes try new technology when it seems relevant.,1.5618083355351569,HIGH,You feel enthusiastic and positive about AI-assisted activities.,0.093503421327897,MODERATE,You think current AI has reasonable but limited capability.
SYN_0175,H_0175,demo_plus_traits,18-21,Female,United States,Palo alto,regularly used,rarely travels,2023-05-24 06:32:04,R_273DzWO6kH0FWbE,0.6088936260896374,HIGH,You strongly believe AI tools improve efficiency and outcomes.,1.0372866975627115,HIGH,You pick up new technology quickly and find it intuitive.,-0.6184820136335771,LOW,You rarely choose to adopt new digital tools in daily life.,-0.4821021750133798,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.2162233643225404,MODERATE,You think current AI has reasonable but limited capability.
SYN_0176,H_0176,demo_plus_traits,22-26,Female,United States,Utah,occasionally used,occasional traveler,2023-05-08 23:22:02,R_1igtzhZCO3LpBNH,-1.463631083999231,LOW,You are skeptical that AI tools genuinely improve task performance.,-1.3484971207023928,LOW,You find new technology interfaces difficult and frustrating.,-2.025810303008163,LOW,You rarely choose to adopt new digital tools in daily life.,-0.9049497933409312,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-0.7375367262475497,LOW,You doubt that current AI handles complex real-world tasks well.
