synthetic_id,source_human_id,conditioning_arm,age,sex,country,city,chatgpt_usage,travel_freq,RecordedDate,ResponseId,tau_PU,tau_PU_level,tau_PU_verbal,tau_PEOU,tau_PEOU_level,tau_PEOU_verbal,tau_BI,tau_BI_level,tau_BI_verbal,tau_ATT,tau_ATT_level,tau_ATT_verbal,tau_AI_CAP,tau_AI_CAP_level,tau_AI_CAP_verbal
S2_0054,H_0054,demo_plus_traits,18-21,Male,Fiji,Suva,never used,rarely travels,2023-05-11 23:02:48,R_0H8TSs6sYyyBvhL,1.3447792050443426,HIGH,You strongly believe AI tools improve efficiency and outcomes.,1.629128925006352,HIGH,You pick up new technology quickly and find it intuitive.,1.0933515149746733,HIGH,You actively seek out and adopt useful new technology tools.,1.0960552125039094,HIGH,You feel enthusiastic and positive about AI-assisted activities.,-0.8714762140011253,LOW,You doubt that current AI handles complex real-world tasks well.
S2_0055,H_0055,demo_plus_traits,27-31,Female,United States,"Mesa, AZ",never used,frequent traveler,2023-05-12 13:40:40,R_1rxMmFc33MGKtFM,-1.2222572914175132,LOW,You are skeptical that AI tools genuinely improve task performance.,-1.6428558166684513,LOW,You find new technology interfaces difficult and frustrating.,-0.933334776911992,LOW,You rarely choose to adopt new digital tools in daily life.,-1.7511404213212427,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,0.5305758606164608,HIGH,You believe current AI is capable of complex information tasks.
S2_0056,H_0056,demo_plus_traits,32-36,Male,United States,Utah,occasionally used,frequent traveler,2023-05-17 23:25:41,R_1Lo2ktxcVDmz4qL,-0.383532945786611,MODERATE,You think AI tools can be somewhat useful for certain tasks.,0.1255940699809559,MODERATE,You find most apps usable but sometimes need time to learn.,-0.2310356592707652,MODERATE,You sometimes try new technology when it seems relevant.,-0.6124922108212724,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-0.5663950822323902,LOW,You doubt that current AI handles complex real-world tasks well.
S2_0057,H_0057,demo_plus_traits,22-26,Female,United States,UT,regularly used,occasional traveler,2023-05-17 13:30:10,R_OkC9FH2cCbB5V5v,0.5776652778944639,HIGH,You strongly believe AI tools improve efficiency and outcomes.,-1.5518874360442767,LOW,You find new technology interfaces difficult and frustrating.,-0.6273207641592599,LOW,You rarely choose to adopt new digital tools in daily life.,1.244341568881634,HIGH,You feel enthusiastic and positive about AI-assisted activities.,-0.3764356927940965,MODERATE,You think current AI has reasonable but limited capability.
S2_0058,H_0058,demo_plus_traits,50-58,Female,United States,Idaho,never used,occasional traveler,2023-05-11 12:12:02,R_etAQ3cqGq1iWa6R,1.3851228293214388,HIGH,You strongly believe AI tools improve efficiency and outcomes.,0.9662683323352363,HIGH,You pick up new technology quickly and find it intuitive.,1.8793683833564132,HIGH,You actively seek out and adopt useful new technology tools.,1.3498482637650189,HIGH,You feel enthusiastic and positive about AI-assisted activities.,1.5462430958384148,HIGH,You believe current AI is capable of complex information tasks.
S2_0059,H_0059,demo_plus_traits,27-31,Female,Mongolia,Ulaanbaatar,never used,rarely travels,2023-05-10 02:04:36,R_1QFpBxKjYqXznri,-0.3304941545534693,MODERATE,You think AI tools can be somewhat useful for certain tasks.,0.7518464215702633,HIGH,You pick up new technology quickly and find it intuitive.,-0.1684435642732552,MODERATE,You sometimes try new technology when it seems relevant.,0.2472506394745023,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.4044715309383772,MODERATE,You think current AI has reasonable but limited capability.
S2_0060,H_0060,demo_plus_traits,27-31,Female,Japan,Yamaguchi,regularly used,occasional traveler,2023-05-22 04:11:04,R_pt86IlTqA2vy6Z3,0.0741402293381715,MODERATE,You think AI tools can be somewhat useful for certain tasks.,0.3010498538914144,MODERATE,You find most apps usable but sometimes need time to learn.,0.8158690708588988,HIGH,You actively seek out and adopt useful new technology tools.,1.2889100511568938,HIGH,You feel enthusiastic and positive about AI-assisted activities.,-0.0748654677960768,MODERATE,You think current AI has reasonable but limited capability.
S2_0061,H_0061,demo_plus_traits,22-26,Male,Kiribati,Tarawa,never used,occasional traveler,2023-05-22 12:44:51,R_1eL64UiS2V1NSLy,0.2666973771347635,MODERATE,You think AI tools can be somewhat useful for certain tasks.,0.1830818602076326,MODERATE,You find most apps usable but sometimes need time to learn.,0.709356925525615,HIGH,You actively seek out and adopt useful new technology tools.,0.7541830695563668,HIGH,You feel enthusiastic and positive about AI-assisted activities.,1.2001895434258265,HIGH,You believe current AI is capable of complex information tasks.
S2_0062,H_0062,demo_plus_traits,27-31,Female,Kiribati,Tarawa,regularly used,rarely travels,2023-05-23 02:26:45,R_vDmSAHovQrDrlHb,-0.3708722728237948,MODERATE,You think AI tools can be somewhat useful for certain tasks.,0.3407942837253844,MODERATE,You find most apps usable but sometimes need time to learn.,0.4540320656393695,MODERATE,You sometimes try new technology when it seems relevant.,0.1073893827863669,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-1.0846590374865508,LOW,You doubt that current AI handles complex real-world tasks well.
S2_0063,H_0063,demo_plus_traits,43-49,Female,United States,Utah,regularly used,rarely travels,2023-05-11 06:41:45,R_1LdGGTGxBGD8P6X,-0.3298160670056756,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-0.4213186999362306,MODERATE,You find most apps usable but sometimes need time to learn.,0.3584772533018031,MODERATE,You sometimes try new technology when it seems relevant.,1.4070886136175322,HIGH,You feel enthusiastic and positive about AI-assisted activities.,-0.4053285590025247,MODERATE,You think current AI has reasonable but limited capability.
S2_0064,H_0064,demo_plus_traits,18-21,Female,Mexico,Nuevo León,regularly used,occasional traveler,2023-05-26 21:38:22,R_28RS33yu8mgeeQf,-0.1835459742887733,MODERATE,You think AI tools can be somewhat useful for certain tasks.,0.2123689059866598,MODERATE,You find most apps usable but sometimes need time to learn.,0.2908108298175448,MODERATE,You sometimes try new technology when it seems relevant.,0.0855971570847544,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-0.5466073265224642,LOW,You doubt that current AI handles complex real-world tasks well.
S2_0065,H_0065,demo_plus_traits,22-26,Male,Philippines,Santiago City,occasionally used,occasional traveler,2023-05-23 00:55:42,R_2X08EaB1Pqi4kLC,-1.2687677965297115,LOW,You are skeptical that AI tools genuinely improve task performance.,0.8840427643836972,HIGH,You pick up new technology quickly and find it intuitive.,0.7959083679600423,HIGH,You actively seek out and adopt useful new technology tools.,-0.2268256642088648,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-0.4088880174810534,MODERATE,You think current AI has reasonable but limited capability.
S2_0066,H_0066,demo_plus_traits,22-26,Female,Malaysia,Sarawak,never used,occasional traveler,2023-05-14 00:25:03,R_D91GvnH2zoZ9ggp,0.5933141237712303,HIGH,You strongly believe AI tools improve efficiency and outcomes.,0.2460240068016067,MODERATE,You find most apps usable but sometimes need time to learn.,1.3875634476983196,HIGH,You actively seek out and adopt useful new technology tools.,1.826791238051645,HIGH,You feel enthusiastic and positive about AI-assisted activities.,0.1714630136338351,MODERATE,You think current AI has reasonable but limited capability.
S2_0067,H_0067,demo_plus_traits,22-26,Female,Philippines,Cebu,never used,frequent traveler,2023-05-15 23:27:37,R_3D1nkWcfoCfJLIo,0.3805537077754461,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-0.1197371368089148,MODERATE,You find most apps usable but sometimes need time to learn.,-0.8720670013965609,LOW,You rarely choose to adopt new digital tools in daily life.,0.1666752028114579,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.5420636759330969,HIGH,You believe current AI is capable of complex information tasks.
S2_0068,H_0068,demo_plus_traits,18-21,Male,Philippines,Tacloban City,regularly used,rarely travels,2023-05-19 02:25:58,R_50wWa1xxWS5Baox,-0.1258818057132494,MODERATE,You think AI tools can be somewhat useful for certain tasks.,0.4908029747380622,MODERATE,You find most apps usable but sometimes need time to learn.,0.0434423920694976,MODERATE,You sometimes try new technology when it seems relevant.,-0.367078174975489,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.6803521360035114,HIGH,You believe current AI is capable of complex information tasks.
S2_0069,H_0069,demo_plus_traits,18-21,Female,United States,Oregon,occasionally used,rarely travels,2023-05-20 12:13:47,R_2AMx6wBwIJ5VWdZ,0.9632722952434652,HIGH,You strongly believe AI tools improve efficiency and outcomes.,0.2712924371793899,MODERATE,You find most apps usable but sometimes need time to learn.,0.883845778995987,HIGH,You actively seek out and adopt useful new technology tools.,0.4327207733805043,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.3634602457021507,MODERATE,You think current AI has reasonable but limited capability.
S2_0070,H_0070,demo_plus_traits,43-49,Female,United States,NC,occasionally used,occasional traveler,2023-05-20 18:51:19,R_3EmdSrWGCYtSS6O,0.2629507382873211,MODERATE,You think AI tools can be somewhat useful for certain tasks.,0.8471803615066238,HIGH,You pick up new technology quickly and find it intuitive.,-1.1017370688725598,LOW,You rarely choose to adopt new digital tools in daily life.,-1.061129550661617,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,0.4382115160223461,MODERATE,You think current AI has reasonable but limited capability.
S2_0071,H_0071,demo_plus_traits,59-64,Female,United States,Colorado,never used,occasional traveler,2023-05-22 12:54:17,R_w5VUUMNXPmGzYeB,-0.1552891810427878,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-0.9774149399863874,LOW,You find new technology interfaces difficult and frustrating.,0.5112881548988487,HIGH,You actively seek out and adopt useful new technology tools.,0.2629645001864493,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-1.0395713147855026,LOW,You doubt that current AI handles complex real-world tasks well.
S2_0072,H_0072,demo_plus_traits,22-26,Female,Kiribati,Tarawa,occasionally used,rarely travels,2023-05-19 17:27:36,R_eaBYOpyaOKW1P9L,0.6329081851439203,HIGH,You strongly believe AI tools improve efficiency and outcomes.,0.9594900745256274,HIGH,You pick up new technology quickly and find it intuitive.,1.1055287242415222,HIGH,You actively seek out and adopt useful new technology tools.,0.368092574272322,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.6363621579669553,HIGH,You believe current AI is capable of complex information tasks.
S2_0073,H_0073,demo_plus_traits,22-26,Female,Kiribati,Butaritari,regularly used,frequent traveler,2023-05-12 03:10:42,R_vvKhS3hKfl7yVFL,-0.6293739225643367,LOW,You are skeptical that AI tools genuinely improve task performance.,-0.345058457721863,MODERATE,You find most apps usable but sometimes need time to learn.,-0.0572680981398026,MODERATE,You sometimes try new technology when it seems relevant.,0.3728093813099735,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-1.45002346024817,LOW,You doubt that current AI handles complex real-world tasks well.
S2_0074,H_0074,demo_plus_traits,50-58,Female,United States,Washington,occasionally used,frequent traveler,2023-05-08 08:49:00,R_2aFC5W8pUo0sWFZ,0.2770689232529846,MODERATE,You think AI tools can be somewhat useful for certain tasks.,0.2780150911339258,MODERATE,You find most apps usable but sometimes need time to learn.,0.7495442501914289,HIGH,You actively seek out and adopt useful new technology tools.,0.0053207256176712,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.1434436332550377,MODERATE,You think current AI has reasonable but limited capability.
S2_0075,H_0075,demo_plus_traits,27-31,Male,Fiji,Laie,regularly used,rarely travels,2023-05-24 03:26:43,R_3IWC7bqXLdA1gsG,-0.6542550810393906,LOW,You are skeptical that AI tools genuinely improve task performance.,-0.9729829616061018,LOW,You find new technology interfaces difficult and frustrating.,-0.2531438678682911,MODERATE,You sometimes try new technology when it seems relevant.,1.6383987565833582,HIGH,You feel enthusiastic and positive about AI-assisted activities.,0.0252097537375081,MODERATE,You think current AI has reasonable but limited capability.
S2_0076,H_0076,demo_plus_traits,27-31,Female,Mongolia,Selenge Province,occasionally used,rarely travels,2023-05-18 02:14:29,R_22z6mGDpUmV3KrA,-0.6637762510311708,LOW,You are skeptical that AI tools genuinely improve task performance.,0.7354602914218553,HIGH,You pick up new technology quickly and find it intuitive.,1.7211762318315444,HIGH,You actively seek out and adopt useful new technology tools.,0.8375508902171805,HIGH,You feel enthusiastic and positive about AI-assisted activities.,0.2031952873380442,MODERATE,You think current AI has reasonable but limited capability.
S2_0077,H_0077,demo_plus_traits,59-64,Female,United States,"Salt Lake City, Utah",never used,frequent traveler,2023-05-10 12:36:46,R_24bDxwel0cbEAKE,1.0576953798948312,HIGH,You strongly believe AI tools improve efficiency and outcomes.,2.0520060481140434,HIGH,You pick up new technology quickly and find it intuitive.,0.1406290167344929,MODERATE,You sometimes try new technology when it seems relevant.,-0.3866938893195034,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.3387818929684912,MODERATE,You think current AI has reasonable but limited capability.
S2_0078,H_0078,demo_plus_traits,22-26,Female,Tonga,Nuku’alofa,never used,rarely travels,2023-05-12 03:39:10,R_2ay7OaqXSyzWe3F,-0.7374563549013328,LOW,You are skeptical that AI tools genuinely improve task performance.,-1.2782889411317355,LOW,You find new technology interfaces difficult and frustrating.,0.8887537415114164,HIGH,You actively seek out and adopt useful new technology tools.,0.2202409221811425,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.329610228960394,MODERATE,You think current AI has reasonable but limited capability.
S2_0079,H_0079,demo_plus_traits,22-26,Female,Mexico,Mexico city,never used,occasional traveler,2023-05-21 10:27:59,R_3KAW5woHIypkZdz,-0.3230388083986608,MODERATE,You think AI tools can be somewhat useful for certain tasks.,1.8118625543380051,HIGH,You pick up new technology quickly and find it intuitive.,0.3815199991310876,MODERATE,You sometimes try new technology when it seems relevant.,1.4741960541102104,HIGH,You feel enthusiastic and positive about AI-assisted activities.,-0.0130968462318821,MODERATE,You think current AI has reasonable but limited capability.
S2_0080,H_0080,demo_plus_traits,22-26,Male,United States,"Magna, utah",never used,occasional traveler,2023-05-19 14:09:41,R_3I6eYhAINVdUrZv,0.3498571554595173,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-0.5586321221281367,LOW,You find new technology interfaces difficult and frustrating.,-0.5506471154987497,LOW,You rarely choose to adopt new digital tools in daily life.,0.8032117865636523,HIGH,You feel enthusiastic and positive about AI-assisted activities.,1.8242265715121584,HIGH,You believe current AI is capable of complex information tasks.
S2_0081,H_0081,demo_plus_traits,27-31,Female,Philippines,Davao City,occasionally used,occasional traveler,2023-05-23 09:50:37,R_RCdTxy6uSeuGhwJ,1.246227890951384,HIGH,You strongly believe AI tools improve efficiency and outcomes.,1.1343349408211798,HIGH,You pick up new technology quickly and find it intuitive.,1.1812310813698186,HIGH,You actively seek out and adopt useful new technology tools.,0.8848482579604393,HIGH,You feel enthusiastic and positive about AI-assisted activities.,1.4494322754170206,HIGH,You believe current AI is capable of complex information tasks.
S2_0082,H_0082,demo_plus_traits,22-26,Male,United States,Colorado,regularly used,occasional traveler,2023-05-10 22:58:31,R_pKQSWbwnT8bbtyV,-0.5938980110382666,LOW,You are skeptical that AI tools genuinely improve task performance.,-0.2131934371808913,MODERATE,You find most apps usable but sometimes need time to learn.,-1.1168144608715924,LOW,You rarely choose to adopt new digital tools in daily life.,-0.509815804358412,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,0.335355210362865,MODERATE,You think current AI has reasonable but limited capability.
S2_0083,H_0083,demo_plus_traits,22-26,Female,United States,Hawaii,occasionally used,frequent traveler,2023-05-11 16:43:14,R_2B8v1eE48HNE1D3,-1.302999978866888,LOW,You are skeptical that AI tools genuinely improve task performance.,0.9469202836658012,HIGH,You pick up new technology quickly and find it intuitive.,-1.2360565122541611,LOW,You rarely choose to adopt new digital tools in daily life.,-0.7610910074961241,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,0.0848836334308753,MODERATE,You think current AI has reasonable but limited capability.
S2_0084,H_0084,demo_plus_traits,22-26,Male,Philippines,Tarlac City,occasionally used,rarely travels,2023-05-29 22:57:26,R_2dShgNuPYmQ5lBG,-0.0728693067345561,MODERATE,You think AI tools can be somewhat useful for certain tasks.,0.5015366021476866,HIGH,You pick up new technology quickly and find it intuitive.,1.3782413349695828,HIGH,You actively seek out and adopt useful new technology tools.,1.2423145141494671,HIGH,You feel enthusiastic and positive about AI-assisted activities.,-0.4900770348449821,MODERATE,You think current AI has reasonable but limited capability.
S2_0085,H_0085,demo_plus_traits,18-21,Female,French Polynesia,Mahaena,never used,rarely travels,2023-05-17 14:30:39,R_3p2MFEIv7dh7SdN,-2.196497893792535,LOW,You are skeptical that AI tools genuinely improve task performance.,-1.1872191310941878,LOW,You find new technology interfaces difficult and frustrating.,-1.0422205869524035,LOW,You rarely choose to adopt new digital tools in daily life.,-0.7323172340759178,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-2.529188293793572,LOW,You doubt that current AI handles complex real-world tasks well.
S2_0086,H_0086,demo_plus_traits,18-21,Female,Japan,Kannonnji,regularly used,occasional traveler,2023-05-11 22:45:32,R_TbIq6LujHwY67iV,-1.7515978233910836,LOW,You are skeptical that AI tools genuinely improve task performance.,-1.0788127409352666,LOW,You find new technology interfaces difficult and frustrating.,-0.2725567144826015,MODERATE,You sometimes try new technology when it seems relevant.,-1.8757046071466787,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,0.2718379652470881,MODERATE,You think current AI has reasonable but limited capability.
S2_0087,H_0087,demo_plus_traits,22-26,Male,United States,California,occasionally used,frequent traveler,2023-05-18 01:30:49,R_2rrbujZ73DvtURd,0.4767575453910512,MODERATE,You think AI tools can be somewhat useful for certain tasks.,1.2546818087871645,HIGH,You pick up new technology quickly and find it intuitive.,-0.4783320400930173,MODERATE,You sometimes try new technology when it seems relevant.,1.2344298872503,HIGH,You feel enthusiastic and positive about AI-assisted activities.,2.1349482843096164,HIGH,You believe current AI is capable of complex information tasks.
S2_0088,H_0088,demo_plus_traits,27-31,Female,United States,California,never used,frequent traveler,2023-05-30 09:42:52,R_2PbASsRJMYvaZ4i,1.033081101439364,HIGH,You strongly believe AI tools improve efficiency and outcomes.,0.4794806320781699,MODERATE,You find most apps usable but sometimes need time to learn.,-0.0484897391404916,MODERATE,You sometimes try new technology when it seems relevant.,-0.2458608471351566,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-1.8129192970750765,LOW,You doubt that current AI handles complex real-world tasks well.
S2_0089,H_0089,demo_plus_traits,22-26,Male,United States,Virginia,never used,frequent traveler,2023-05-20 20:10:17,R_2SAJ0jPX87tIA9j,-0.1695271956015074,MODERATE,You think AI tools can be somewhat useful for certain tasks.,1.2400401602811926,HIGH,You pick up new technology quickly and find it intuitive.,-0.2314171045640589,MODERATE,You sometimes try new technology when it seems relevant.,-1.38923558293627,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-0.7272820385082889,LOW,You doubt that current AI handles complex real-world tasks well.
S2_0090,H_0090,demo_plus_traits,22-26,Male,Philippines,General Santos City,regularly used,rarely travels,2023-05-11 20:12:05,R_1eY2bETdIbI8086,-0.1809838693881126,MODERATE,You think AI tools can be somewhat useful for certain tasks.,0.123644864089103,MODERATE,You find most apps usable but sometimes need time to learn.,-0.2162476914925162,MODERATE,You sometimes try new technology when it seems relevant.,-1.2389613732300775,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-0.9437020511717664,LOW,You doubt that current AI handles complex real-world tasks well.
S2_0091,H_0091,demo_plus_traits,18-21,Male,United States,California,occasionally used,occasional traveler,2023-05-28 02:19:40,R_OJXdHdIWVuHqnMB,-0.1896306265732561,MODERATE,You think AI tools can be somewhat useful for certain tasks.,0.771039587862075,HIGH,You pick up new technology quickly and find it intuitive.,0.5096592978747059,HIGH,You actively seek out and adopt useful new technology tools.,-0.0828161075688145,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-0.8368765895866047,LOW,You doubt that current AI handles complex real-world tasks well.
S2_0092,H_0092,demo_plus_traits,22-26,Male,Philippines,Malasiqui,never used,rarely travels,2023-05-25 06:49:04,R_2sYYmSMdUZllWMz,1.0133087208779332,HIGH,You strongly believe AI tools improve efficiency and outcomes.,1.2065897776455563,HIGH,You pick up new technology quickly and find it intuitive.,0.7371325108719953,HIGH,You actively seek out and adopt useful new technology tools.,-0.3055642692655571,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.2775087351836828,MODERATE,You think current AI has reasonable but limited capability.
S2_0093,H_0093,demo_plus_traits,59-64,Female,New Zealand,Paihia,never used,frequent traveler,2023-05-10 15:13:05,R_3CI19fx3gLguhSa,-1.679375448317735,LOW,You are skeptical that AI tools genuinely improve task performance.,-0.7738222232607529,LOW,You find new technology interfaces difficult and frustrating.,-1.5445362260641005,LOW,You rarely choose to adopt new digital tools in daily life.,-1.6922822285527892,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-1.3998111963146258,LOW,You doubt that current AI handles complex real-world tasks well.
S2_0094,H_0094,demo_plus_traits,37-42,Male,Philippines,Cavite city,never used,occasional traveler,2023-05-12 05:31:26,R_1f9pNYthbPtIiSZ,0.4847816575709526,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-0.5304815075470807,LOW,You find new technology interfaces difficult and frustrating.,0.7340264359881404,HIGH,You actively seek out and adopt useful new technology tools.,0.1002103777183259,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-0.1299016251594867,MODERATE,You think current AI has reasonable but limited capability.
S2_0095,H_0095,demo_plus_traits,27-31,Male,United States,Maryland,never used,frequent traveler,2023-05-23 03:07:46,R_AdmNw4MqvAgyNPP,-0.6019156130668605,LOW,You are skeptical that AI tools genuinely improve task performance.,1.6774873737061289,HIGH,You pick up new technology quickly and find it intuitive.,-1.4983910407801402,LOW,You rarely choose to adopt new digital tools in daily life.,0.3904749000785297,MODERATE,You have a neutral-to-positive attitude toward AI activities.,1.4890310765380148,HIGH,You believe current AI is capable of complex information tasks.
S2_0096,H_0096,demo_plus_traits,22-26,Male,Japan,Saitama,never used,occasional traveler,2023-05-11 01:13:58,R_1QsVHT8sebm0Xrc,-1.640165023917366,LOW,You are skeptical that AI tools genuinely improve task performance.,0.4390117220255847,MODERATE,You find most apps usable but sometimes need time to learn.,0.5659293553058551,HIGH,You actively seek out and adopt useful new technology tools.,1.4985962643340447,HIGH,You feel enthusiastic and positive about AI-assisted activities.,0.1341633657801012,MODERATE,You think current AI has reasonable but limited capability.
S2_0097,H_0097,demo_plus_traits,22-26,Female,French Polynesia,French Polynesia,occasionally used,rarely travels,2023-05-10 12:45:48,R_eRrPxXKFdFAFpex,0.0275622916912916,MODERATE,You think AI tools can be somewhat useful for certain tasks.,1.3731614422237552,HIGH,You pick up new technology quickly and find it intuitive.,-0.2769917490303932,MODERATE,You sometimes try new technology when it seems relevant.,-0.8041040836614431,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,0.3901364611797085,MODERATE,You think current AI has reasonable but limited capability.
S2_0098,H_0098,demo_plus_traits,22-26,Female,China,Hebei,never used,frequent traveler,2023-05-22 23:42:48,R_264iBUu7OvRyVuL,0.155987389414058,MODERATE,You think AI tools can be somewhat useful for certain tasks.,2.0708288400838484,HIGH,You pick up new technology quickly and find it intuitive.,0.4997931751547723,MODERATE,You sometimes try new technology when it seems relevant.,1.4712946518463734,HIGH,You feel enthusiastic and positive about AI-assisted activities.,1.1998416311148408,HIGH,You believe current AI is capable of complex information tasks.
S2_0099,H_0099,demo_plus_traits,32-36,Male,Mexico,Veracruz,regularly used,occasional traveler,2023-05-23 17:42:33,R_1pLvhXPjDkfwBsv,0.5274326920846165,HIGH,You strongly believe AI tools improve efficiency and outcomes.,-0.377817525767979,MODERATE,You find most apps usable but sometimes need time to learn.,-0.2375191313984951,MODERATE,You sometimes try new technology when it seems relevant.,1.0066331186312578,HIGH,You feel enthusiastic and positive about AI-assisted activities.,-1.2342732602609354,LOW,You doubt that current AI handles complex real-world tasks well.
S2_0100,H_0100,demo_plus_traits,18-21,Female,United States,AZ,regularly used,occasional traveler,2023-05-23 02:02:45,R_2c5xUpdb7ECdayj,0.0885032908906944,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-0.2619660367614523,MODERATE,You find most apps usable but sometimes need time to learn.,-0.405997800625419,MODERATE,You sometimes try new technology when it seems relevant.,-1.566436759185891,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,0.3362880846194674,MODERATE,You think current AI has reasonable but limited capability.
S2_0101,H_0101,demo_only,22-26,Female,United States,NY,regularly used,rarely travels,2023-05-23 01:21:08,R_2dux15uokOdx9Kh,-0.9844841765439756,LOW,You are skeptical that AI tools genuinely improve task performance.,0.3364584132759891,MODERATE,You find most apps usable but sometimes need time to learn.,0.0964450336896223,MODERATE,You sometimes try new technology when it seems relevant.,-0.7500771698404425,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-2.238827688263921,LOW,You doubt that current AI handles complex real-world tasks well.
S2_0102,H_0102,demo_only,22-26,Female,United States,Idaho,never used,occasional traveler,2023-05-22 22:55:49,R_2OZJo166ghC6fKK,0.3903276765561251,MODERATE,You think AI tools can be somewhat useful for certain tasks.,1.024574216653297,HIGH,You pick up new technology quickly and find it intuitive.,0.3115825373839256,MODERATE,You sometimes try new technology when it seems relevant.,-0.3462245278756534,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.5407949845114643,HIGH,You believe current AI is capable of complex information tasks.
S2_0103,H_0103,demo_only,22-26,Male,Philippines,Davao City,regularly used,rarely travels,2023-05-12 14:07:28,R_2fJXocyCO28nsMb,0.335423261731428,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-0.1599567579888284,MODERATE,You find most apps usable but sometimes need time to learn.,-0.1958083856606609,MODERATE,You sometimes try new technology when it seems relevant.,-0.7187526269160391,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-0.2750404224213095,MODERATE,You think current AI has reasonable but limited capability.
S2_0104,H_0104,demo_only,22-26,Female,Tonga,Nuku’alofa,occasionally used,occasional traveler,2023-05-10 01:22:05,R_DkjsPDt35SKPXON,-0.6303224304803589,LOW,You are skeptical that AI tools genuinely improve task performance.,0.1490820046990904,MODERATE,You find most apps usable but sometimes need time to learn.,-0.9187433767336896,LOW,You rarely choose to adopt new digital tools in daily life.,-0.2690505730750502,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-1.130461411206099,LOW,You doubt that current AI handles complex real-world tasks well.
S2_0105,H_0105,demo_only,22-26,Male,India,New Delhi,regularly used,rarely travels,2023-05-14 22:46:34,R_2dnZiDVPl6Vm3Sa,1.0450496851022684,HIGH,You strongly believe AI tools improve efficiency and outcomes.,1.6683483190047963,HIGH,You pick up new technology quickly and find it intuitive.,1.7551000446219784,HIGH,You actively seek out and adopt useful new technology tools.,1.0343667977882969,HIGH,You feel enthusiastic and positive about AI-assisted activities.,0.5631382890737586,HIGH,You believe current AI is capable of complex information tasks.
S2_0106,H_0106,demo_only,22-26,Female,Vietnam,Dong Xoai,occasionally used,occasional traveler,2023-05-22 22:25:50,R_1mK3gcIiDwT4s7y,1.2721975337712177,HIGH,You strongly believe AI tools improve efficiency and outcomes.,1.3847394156857675,HIGH,You pick up new technology quickly and find it intuitive.,1.1947295214649625,HIGH,You actively seek out and adopt useful new technology tools.,0.6087597030296317,HIGH,You feel enthusiastic and positive about AI-assisted activities.,2.3866966400340623,HIGH,You believe current AI is capable of complex information tasks.
S2_0107,H_0107,demo_only,22-26,Female,Philippines,Ramon,occasionally used,occasional traveler,2023-05-16 16:15:13,R_WCNbMRjQBn703DP,0.1826412162912205,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-0.4447571844628807,MODERATE,You find most apps usable but sometimes need time to learn.,-1.0753496638069964,LOW,You rarely choose to adopt new digital tools in daily life.,-1.4713076971707453,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,0.6801771023294881,HIGH,You believe current AI is capable of complex information tasks.
